dialogue_id,movie_title,movie_id,character_name,house,species,dialogue,dialogue_length
6323,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,There's only one problem...,27
6324,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,The sword was stolen.,21
6325,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Yeah, I'm still here.  But you two carry on.  Don't let me spoil your fun.",74
6326,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,What's the problem?,19
6327,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Problem?  There's no problem.  Not according to you, anyway.",60
6328,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Look, don't be shy.  If you've got something to say, spit it out.",65
6329,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"All right, I'll spit it out. Don't expect me to skip up and down because now there's some other damn thing we've got to find.",125
6330,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Ron...,6
6331,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,I thought you knew what you signed up for.,42
6332,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Yeah, I thought I did too.",26
6333,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,I don't understand.  What part of this isn't living up to your expectations?  Did you think we'd be staying in five-star hotels? Finding a Horcrux every other day? Did you think you'd be back to Mummy by Christmas?,214
6334,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"No, I just reckoned after all this time, we'd have actually achieved something.  I reckoned you knew what you were doing.  I reckoned Dumbledore had told you something worthwhile! I reckoned you had a plan!",206
6335,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"I've told you everything Dumbledore told me! And in case you haven't noticed, we've found a Horcrux!",100
6336,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Yeah, and we're about as near getting rid of it as we are to finding the rest of them, aren't we!",97
6337,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Take it off, Ron.  Please take it off.  You wouldn't be talking like this if you hadn't been wearing it all day --",114
6338,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Yeah, he would.  D'you think I haven't noticed the two of you whispering behind my back?  D'you think I haven't guessed what you were thinking?",143
6339,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Harry, we weren't --",20
6340,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Don't lie!  You said it, too, you said you were disappointed --",63
6341,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,I didn't!  Not like that!  Harry -- I didn't!,45
6342,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Do you know why I listen to that radio, every night?  Do you!  To make sure I don't hear Ginny's name or Fred or George or Mum or --",132
6343,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,You think I don't listen!  You think I don't know what it's like --,67
6344,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Stop!  Stop!,12
6345,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Go then.  But leave that.,25
6346,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,And you?,8
6347,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Me?,3
6348,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,Are you staying?  Or coming?,28
6349,Harry Potter and the Deathly Hallows Part 1,7,Ron Weasley,Gryffindor,Human,"Fine.  I get it.  I saw you two the other night.  Yeah, that's right.  Didn't know I knew, did you?",99
6350,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"What?  Ron, no -- please --",27
6351,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,He's gone.,10
6352,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Salvio Hexia... Protego Totalum...,34
6353,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,It's a Muggle station.,22
6354,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it.,141
6355,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,'I open at the close?',22
6356,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,What do you reckon it means?,28
6357,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"I don't know.  But look, I've found something as well...",56
6358,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"I thought it was a picture of an eye, but now I don't think it is. It isn't a rune and it's not in Spellman's Syllabary either.  And it's been inked in -- somebody drew it -- it isn't part of the book.",201
6359,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Luna's dad was wearing that, at Ron- At Bill and Fleur's wedding.",65
6360,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,What d'you mean -- wearing it?,30
6361,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Around his neck.  Like an amulet. I didn't think much of it at the time.  You know Luna -- she's always got some mad thing or the other she's carrying around.  I just figured it ran in the family.,196
6362,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Why would someone have drawn it in a children's book?,53
6363,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --",121
6364,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,And it's exactly where You-Know- Who will expect you to go. Because it means something to you.,94
6365,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?",139
6366,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?",343
6367,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Godric's Hollow is the birthplace of Godric Gryffindor -- I mean, 'course it is.  Obvious, isn't it?",100
6368,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Harry, did you ever even open A History of Magic?",49
6369,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Tossed it at Neville once when he was snoring -- might've popped open.,70
6370,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Hermione...,11
6371,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Don't ever let me give you a haircut again.,43
6372,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,I still think we should've used Polyjuice Potion.,49
6373,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,No.  This is where I was born. I'm not returning as someone else.,65
6374,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Harry, I think it's Christmas Eve! Listen...",44
6375,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Do you think they'd be in there? My mum and dad?,48
6376,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Yeah. I think they would.,25
6377,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Harry.,6
6378,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Is it -- ?,10
6379,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,No.  But look.,14
6380,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Did you know he had a sister?,29
6382,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Lumos.,6
6383,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Ignotus... Hey, Har --",22
6384,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Happy Christmas, Hermione.",26
6385,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Happy Christmas, Harry.",23
6386,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Harry...,8
6387,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Yeah.,5
6388,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Someone's watching us.  By the gate.,36
6389,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,C'mon.,6
6390,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,I don't think this is a good idea.,34
6391,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,We look like ordinary Muggles.,30
6392,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Muggles who've just been laying flowers on your parents' grave.,63
6393,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Relax.  This is right.  I know it.,34
6394,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Omigod.  Harry...,17
6395,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"This is where they died, Hermione. This is where he murdered them.",66
6396,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"You're Bathilda, aren't you?",28
6397,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Harry, I'm not sure about this.",31
6398,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Hermione, she knew Dumbledore. She might have the sword. Besides, she's barely knee-high to a house-elf.  I think we can overpower her if it turns ugly.",152
6399,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,There's something odd about her. And what's that smell?,55
6400,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"She's gaga, remember?",21
6401,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Here.  Let me do that.,22
6402,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"You have a lovely house, Miss Bagshot.",38
6403,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Miss Bagshot?  Who is this man?,31
6404,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,His name.  Can you tell me his name?,36
6405,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"This is him, Hermione.  The one I saw in Gregorovitch's wandshop. The thief.  Miss Bagshot, who is he?",102
6406,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,She wants us to go upstairs.,28
6407,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,All right...,12
6408,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,She wants me to go.  Alone.,27
6409,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Why?,4
6410,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,It's all right.  You stay here.,31
6413,Harry Potter and the Deathly Hallows Part 1,7,Bathilda Bagshot,Unknown,Human,You are Potter?,15
6415,Harry Potter and the Deathly Hallows Part 1,7,Bathilda Bagshot,Unknown,Human,I have something for you...,27
6416,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Harry!,6
6418,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Harry... Harry, can you hear me...?",35
6420,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Good.  That's good...,21
6421,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,We got away.,12
6422,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,Yes.,4
6423,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Are you alright?,16
6424,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,I'm fine.  But you've been sick. Rest... Rest a bit more...,59
6425,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,You've outdone yourself this time.,34
6426,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"The Forest of Dean.  I came here once with my mum and dad, years ago.  It's just how I remember it. The trees.  The river.  It's like nothing's changed.  Not true, of course.  Everything's changed.  If I brought my parents here, they wouldn't recognize any of it.  Not the trees.  Not the river.  Not... me.",307
6427,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Where are they?,15
6428,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Wendell and Monica Wilkens now reside happily in Sydney, Australia.  They have two dogs, run a small sweet shop, but floss daily.  No children.",143
6429,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Maybe we should just stay here, Harry.  Grow old.",49
6430,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"You wanted to know who the boy in the photograph was.  Well, I know.",68
6431,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"It was in Bathilda's sitting room. Rita Skeeter had sent it to her. Harry, it doesn't make for very nice reading --",115
6432,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Who is he, Hermione?  The thief? Did Dumbledore know him?",57
6434,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,Well?,5
6435,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,For a time.,11
6436,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Tell me, Hermione.  Who is he?",30
6437,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"Gellert Grindelwald.  He's not very well known in Britain, but there was a time, before You-Know- Who...",104
6438,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Hermione, I don't need to have read A History of Magic to know who Gellert Grindelwald is.",90
6439,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"When Grindelwald was seventeen, he was expelled from Durmstrang. He'd started doing some twisted things at school -- experiments. A few teachers had always protected him, but they couldn't anymore.  After he left, he traveled for awhile, then ended up in Godric's Hollow where his great aunt lived, Bathilda Bagshot.",316
6440,Harry Potter and the Deathly Hallows Part 1,7,Harry Potter,Gryffindor,Human,"Get to the hard part, Hermione.",31
6441,Harry Potter and the Deathly Hallows Part 1,7,Hermione Granger,Gryffindor,Human,"She introduced him to Dumbledore. It made sense.  Dumbledore's mother had just died, Grindelwald was troubled and they were both brilliant -- they'd never really had anyone they could talk to on the same level.  They did a lot of talking that summer.  But they always returned to one particular subject.",303
